date,product_id,product_name,category,quantity,unit_price,total_price,profit,customer_id,payment_method
2024-06-19,4,Product D,Clothing,5,45,225,100,36,Credit Card
2024-06-19,5,Product E,Home,2,90,180,80,22,Credit Card
2024-06-19,8,Product H,Food,3,10,30,15,10,Credit Card
2024-06-19,6,Product F,Home,1,120,120,50,8,Credit Card
2024-06-20,3,Product C,Clothing,4,60,240,120,23,Cash
2024-06-20,1,Product A,Electronics,3,200,600,240,31,Credit Card
2024-06-20,4,Product D,Clothing,4,45,180,80,33,Cash
2024-06-20,5,Product E,Home,4,90,360,160,16,Credit Card
2024-06-20,6,Product F,Home,4,120,480,200,2,Digital Wallet
2024-06-20,7,Product G,Food,1,18,18,8,31,Credit Card
2024-06-20,6,Product F,Home,5,120,600,250,9,Cash
2024-06-20,8,Product H,Food,2,10,20,10,25,Digital Wallet
2024-06-20,7,Product G,Food,4,18,72,32,19,Digital Wallet
2024-06-20,5,Product E,Home,3,90,270,120,47,Digital Wallet
2024-06-20,6,Product F,Home,1,120,120,50,35,Credit Card
2024-06-20,5,Product E,Home,4,90,360,160,4,Cash
2024-06-20,6,Product F,Home,4,120,480,200,42,Digital Wallet
2024-06-20,1,Product A,Electronics,2,200,400,160,1,Credit Card
2024-06-20,6,Product F,Home,1,120,120,50,36,Cash
2024-06-20,8,Product H,Food,2,10,20,10,32,Credit Card
2024-06-20,1,Product A,Electronics,3,200,600,240,15,Credit Card
2024-06-20,3,Product C,Clothing,4,60,240,120,14,Credit Card
2024-06-20,6,Product F,Home,1,120,120,50,10,Cash
2024-06-20,8,Product H,Food,1,10,10,5,13,Cash
2024-06-20,3,Product C,Clothing,5,60,300,150,48,Cash
2024-06-20,4,Product D,Clothing,5,45,225,100,12,Cash
2024-06-21,6,Product F,Home,5,120,600,250,6,Cash
2024-06-21,1,Product A,Electronics,2,200,400,160,17,Digital Wallet
2024-06-21,1,Product A,Electronics,5,200,1000,400,48,Digital Wallet
2024-06-21,8,Product H,Food,5,10,50,25,40,Digital Wallet
2024-06-21,2,Product B,Electronics,4,150,600,280,29,Digital Wallet
2024-06-21,3,Product C,Clothing,2,60,120,60,23,Credit Card
2024-06-21,2,Product B,Electronics,2,150,300,140,3,Digital Wallet
2024-06-21,8,Product H,Food,5,10,50,25,22,Credit Card
2024-06-21,2,Product B,Electronics,4,150,600,280,40,Digital Wallet
2024-06-21,7,Product G,Food,2,18,36,16,15,Credit Card
2024-06-21,8,Product H,Food,1,10,10,5,17,Credit Card
2024-06-21,1,Product A,Electronics,2,200,400,160,39,Cash
2024-06-21,6,Product F,Home,5,120,600,250,38,Digital Wallet
2024-06-21,3,Product C,Clothing,1,60,60,30,38,Digital Wallet
2024-06-21,7,Product G,Food,4,18,72,32,4,Digital Wallet
2024-06-21,2,Product B,Electronics,5,150,750,350,48,Digital Wallet
2024-06-21,5,Product E,Home,4,90,360,160,17,Credit Card
2024-06-21,7,Product G,Food,4,18,72,32,14,Credit Card
2024-06-21,6,Product F,Home,4,120,480,200,2,Digital Wallet
2024-06-21,6,Product F,Home,3,120,360,150,21,Cash
2024-06-21,7,Product G,Food,3,18,54,24,40,Cash
2024-06-21,2,Product B,Electronics,4,150,600,280,41,Credit Card
2024-06-21,1,Product A,Electronics,4,200,800,320,4,Credit Card
2024-06-21,4,Product D,Clothing,1,45,45,20,9,Credit Card
2024-06-21,1,Product A,Electronics,3,200,600,240,4,Cash
2024-06-21,6,Product F,Home,4,120,480,200,34,Cash
2024-06-21,1,Product A,Electronics,2,200,400,160,26,Cash
2024-06-21,6,Product F,Home,3,120,360,150,5,Cash
2024-06-21,3,Product C,Clothing,4,60,240,120,39,Credit Card
2024-06-22,6,Product F,Home,2,120,240,100,9,Credit Card
2024-06-22,3,Product C,Clothing,2,60,120,60,5,Cash
2024-06-22,8,Product H,Food,4,10,40,20,7,Credit Card
2024-06-22,8,Product H,Food,2,10,20,10,48,Digital Wallet
2024-06-22,7,Product G,Food,3,18,54,24,9,Digital Wallet
2024-06-22,5,Product E,Home,1,90,90,40,45,Cash
2024-06-22,8,Product H,Food,1,10,10,5,43,Cash
2024-06-22,7,Product G,Food,5,18,90,40,6,Cash
2024-06-22,3,Product C,Clothing,2,60,120,60,21,Digital Wallet
2024-06-22,5,Product E,Home,1,90,90,40,18,Digital Wallet
2024-06-23,4,Product D,Clothing,5,45,225,100,15,Credit Card
2024-06-23,7,Product G,Food,5,18,90,40,28,Credit Card
2024-06-23,8,Product H,Food,1,10,10,5,46,Digital Wallet
2024-06-23,8,Product H,Food,2,10,20,10,11,Cash
2024-06-23,4,Product D,Clothing,1,45,45,20,25,Credit Card
2024-06-23,6,Product F,Home,2,120,240,100,41,Cash
2024-06-23,7,Product G,Food,3,18,54,24,41,Credit Card
2024-06-23,1,Product A,Electronics,4,200,800,320,48,Credit Card
2024-06-23,3,Product C,Clothing,5,60,300,150,18,Digital Wallet
2024-06-23,4,Product D,Clothing,1,45,45,20,32,Digital Wallet
2024-06-23,6,Product F,Home,4,120,480,200,17,Cash
2024-06-23,8,Product H,Food,3,10,30,15,46,Digital Wallet
2024-06-23,2,Product B,Electronics,4,150,600,280,35,Digital Wallet
2024-06-23,5,Product E,Home,4,90,360,160,9,Credit Card
2024-06-23,2,Product B,Electronics,1,150,150,70,8,Credit Card
2024-06-24,6,Product F,Home,1,120,120,50,44,Credit Card
2024-06-24,3,Product C,Clothing,4,60,240,120,25,Digital Wallet
2024-06-24,7,Product G,Food,2,18,36,16,43,Cash
2024-06-24,4,Product D,Clothing,4,45,180,80,11,Credit Card
2024-06-24,2,Product B,Electronics,1,150,150,70,2,Digital Wallet
2024-06-24,6,Product F,Home,2,120,240,100,2,Digital Wallet
2024-06-24,6,Product F,Home,4,120,480,200,27,Credit Card
2024-06-24,2,Product B,Electronics,4,150,600,280,49,Digital Wallet
2024-06-24,7,Product G,Food,5,18,90,40,14,Digital Wallet
2024-06-24,5,Product E,Home,4,90,360,160,5,Cash
2024-06-24,3,Product C,Clothing,3,60,180,90,39,Cash
2024-06-24,7,Product G,Food,4,18,72,32,48,Digital Wallet
2024-06-24,6,Product F,Home,4,120,480,200,39,Digital Wallet
2024-06-24,1,Product A,Electronics,5,200,1000,400,39,Credit Card
2024-06-25,6,Product F,Home,5,120,600,250,16,Cash
2024-06-25,5,Product E,Home,2,90,180,80,24,Credit Card
2024-06-25,7,Product G,Food,2,18,36,16,19,Digital Wallet
2024-06-25,3,Product C,Clothing,2,60,120,60,20,Credit Card
2024-06-25,5,Product E,Home,2,90,180,80,28,Cash
2024-06-26,1,Product A,Electronics,3,200,600,240,11,Credit Card
2024-06-26,1,Product A,Electronics,4,200,800,320,45,Cash
2024-06-26,2,Product B,Electronics,5,150,750,350,49,Cash
2024-06-26,8,Product H,Food,4,10,40,20,16,Credit Card
2024-06-26,4,Product D,Clothing,3,45,135,60,46,Credit Card
2024-06-26,7,Product G,Food,5,18,90,40,50,Credit Card
2024-06-26,7,Product G,Food,4,18,72,32,33,Cash
2024-06-26,6,Product F,Home,5,120,600,250,47,Credit Card
2024-06-26,7,Product G,Food,1,18,18,8,38,Cash
2024-06-26,1,Product A,Electronics,5,200,1000,400,23,Digital Wallet
2024-06-26,3,Product C,Clothing,2,60,120,60,33,Digital Wallet
2024-06-26,6,Product F,Home,1,120,120,50,43,Cash
2024-06-26,1,Product A,Electronics,4,200,800,320,31,Cash
2024-06-26,8,Product H,Food,5,10,50,25,39,Credit Card
2024-06-26,2,Product B,Electronics,3,150,450,210,5,Digital Wallet
2024-06-26,2,Product B,Electronics,2,150,300,140,8,Cash
2024-06-26,3,Product C,Clothing,5,60,300,150,4,Cash
2024-06-26,7,Product G,Food,3,18,54,24,30,Digital Wallet
2024-06-26,5,Product E,Home,5,90,450,200,26,Digital Wallet
2024-06-26,2,Product B,Electronics,4,150,600,280,41,Credit Card
2024-06-26,4,Product D,Clothing,1,45,45,20,21,Digital Wallet
2024-06-27,2,Product B,Electronics,4,150,600,280,27,Cash
2024-06-27,7,Product G,Food,2,18,36,16,42,Cash
2024-06-27,4,Product D,Clothing,5,45,225,100,43,Digital Wallet
2024-06-27,4,Product D,Clothing,5,45,225,100,43,Credit Card
2024-06-27,6,Product F,Home,3,120,360,150,22,Digital Wallet
2024-06-27,4,Product D,Clothing,3,45,135,60,7,Credit Card
2024-06-27,1,Product A,Electronics,2,200,400,160,39,Digital Wallet
2024-06-27,2,Product B,Electronics,2,150,300,140,41,Credit Card
2024-06-27,2,Product B,Electronics,3,150,450,210,23,Digital Wallet
2024-06-27,6,Product F,Home,4,120,480,200,19,Cash
2024-06-27,5,Product E,Home,1,90,90,40,13,Credit Card
2024-06-27,2,Product B,Electronics,4,150,600,280,2,Credit Card
2024-06-27,3,Product C,Clothing,5,60,300,150,18,Credit Card
2024-06-27,3,Product C,Clothing,4,60,240,120,36,Credit Card
2024-06-27,4,Product D,Clothing,2,45,90,40,4,Digital Wallet
2024-06-28,2,Product B,Electronics,4,150,600,280,33,Digital Wallet
2024-06-28,4,Product D,Clothing,2,45,90,40,23,Cash
2024-06-28,5,Product E,Home,5,90,450,200,1,Credit Card
2024-06-28,4,Product D,Clothing,1,45,45,20,28,Cash
2024-06-28,7,Product G,Food,4,18,72,32,11,Cash
2024-06-28,7,Product G,Food,1,18,18,8,39,Digital Wallet
2024-06-28,6,Product F,Home,4,120,480,200,30,Digital Wallet
2024-06-28,6,Product F,Home,4,120,480,200,18,Credit Card
2024-06-28,7,Product G,Food,4,18,72,32,24,Credit Card
2024-06-28,8,Product H,Food,4,10,40,20,19,Credit Card
2024-06-28,3,Product C,Clothing,2,60,120,60,27,Credit Card
2024-06-28,1,Product A,Electronics,5,200,1000,400,26,Digital Wallet
2024-06-28,8,Product H,Food,1,10,10,5,16,Credit Card
2024-06-28,5,Product E,Home,2,90,180,80,28,Cash
2024-06-28,7,Product G,Food,2,18,36,16,35,Cash
2024-06-28,7,Product G,Food,2,18,36,16,33,Digital Wallet
2024-06-28,1,Product A,Electronics,1,200,200,80,7,Digital Wallet
2024-06-28,8,Product H,Food,1,10,10,5,16,Digital Wallet
2024-06-28,8,Product H,Food,3,10,30,15,6,Cash
2024-06-28,3,Product C,Clothing,2,60,120,60,41,Digital Wallet
2024-06-28,7,Product G,Food,5,18,90,40,50,Digital Wallet
2024-06-28,3,Product C,Clothing,3,60,180,90,27,Credit Card
2024-06-28,5,Product E,Home,3,90,270,120,44,Digital Wallet
2024-06-28,7,Product G,Food,4,18,72,32,34,Credit Card
2024-06-28,2,Product B,Electronics,5,150,750,350,44,Credit Card
2024-06-28,2,Product B,Electronics,2,150,300,140,15,Credit Card
2024-06-28,4,Product D,Clothing,5,45,225,100,50,Cash
2024-06-28,2,Product B,Electronics,2,150,300,140,32,Digital Wallet
2024-06-29,7,Product G,Food,2,18,36,16,10,Cash
2024-06-29,6,Product F,Home,4,120,480,200,27,Cash
2024-06-29,7,Product G,Food,2,18,36,16,45,Cash
2024-06-29,6,Product F,Home,3,120,360,150,2,Cash
2024-06-29,1,Product A,Electronics,4,200,800,320,3,Digital Wallet
2024-06-29,3,Product C,Clothing,3,60,180,90,19,Credit Card
2024-06-30,7,Product G,Food,2,18,36,16,17,Cash
2024-06-30,7,Product G,Food,4,18,72,32,38,Cash
2024-06-30,2,Product B,Electronics,2,150,300,140,20,Cash
2024-06-30,2,Product B,Electronics,5,150,750,350,19,Credit Card
2024-06-30,2,Product B,Electronics,4,150,600,280,11,Credit Card
2024-06-30,2,Product B,Electronics,5,150,750,350,19,Cash
2024-06-30,5,Product E,Home,5,90,450,200,49,Digital Wallet
2024-06-30,7,Product G,Food,1,18,18,8,15,Credit Card
2024-06-30,3,Product C,Clothing,2,60,120,60,41,Digital Wallet
2024-06-30,1,Product A,Electronics,2,200,400,160,23,Credit Card
2024-06-30,7,Product G,Food,4,18,72,32,40,Digital Wallet
2024-06-30,2,Product B,Electronics,4,150,600,280,32,Cash
2024-06-30,1,Product A,Electronics,2,200,400,160,46,Digital Wallet
2024-06-30,1,Product A,Electronics,4,200,800,320,15,Cash
2024-06-30,8,Product H,Food,1,10,10,5,4,Credit Card
2024-06-30,4,Product D,Clothing,1,45,45,20,8,Credit Card
2024-06-30,2,Product B,Electronics,1,150,150,70,46,Credit Card
2024-06-30,7,Product G,Food,3,18,54,24,21,Digital Wallet
2024-06-30,3,Product C,Clothing,2,60,120,60,41,Digital Wallet
2024-06-30,4,Product D,Clothing,2,45,90,40,24,Credit Card
2024-06-30,6,Product F,Home,1,120,120,50,17,Cash
2024-06-30,1,Product A,Electronics,1,200,200,80,14,Digital Wallet
2024-06-30,3,Product C,Clothing,4,60,240,120,26,Credit Card
2024-06-30,1,Product A,Electronics,3,200,600,240,6,Digital Wallet
2024-06-30,3,Product C,Clothing,3,60,180,90,41,Cash
2024-06-30,6,Product F,Home,4,120,480,200,24,Digital Wallet
2024-06-30,7,Product G,Food,4,18,72,32,37,Credit Card
2024-06-30,1,Product A,Electronics,3,200,600,240,38,Cash
2024-06-30,4,Product D,Clothing,2,45,90,40,26,Credit Card
2024-07-01,7,Product G,Food,3,18,54,24,21,Credit Card
2024-07-01,6,Product F,Home,1,120,120,50,14,Digital Wallet
2024-07-01,8,Product H,Food,4,10,40,20,23,Cash
2024-07-01,7,Product G,Food,2,18,36,16,20,Credit Card
2024-07-01,5,Product E,Home,4,90,360,160,50,Cash
2024-07-01,8,Product H,Food,2,10,20,10,45,Credit Card
2024-07-01,5,Product E,Home,5,90,450,200,30,Cash
2024-07-01,1,Product A,Electronics,5,200,1000,400,30,Credit Card
2024-07-01,3,Product C,Clothing,1,60,60,30,34,Digital Wallet
2024-07-01,7,Product G,Food,4,18,72,32,18,Credit Card
2024-07-01,7,Product G,Food,2,18,36,16,11,Cash
2024-07-02,3,Product C,Clothing,1,60,60,30,10,Cash
2024-07-02,1,Product A,Electronics,1,200,200,80,38,Credit Card
2024-07-02,7,Product G,Food,2,18,36,16,27,Cash
2024-07-02,4,Product D,Clothing,3,45,135,60,45,Credit Card
2024-07-02,3,Product C,Clothing,4,60,240,120,44,Cash
2024-07-02,5,Product E,Home,2,90,180,80,50,Credit Card
2024-07-02,3,Product C,Clothing,2,60,120,60,29,Cash
2024-07-02,3,Product C,Clothing,2,60,120,60,9,Credit Card
2024-07-02,6,Product F,Home,5,120,600,250,49,Credit Card
2024-07-02,4,Product D,Clothing,5,45,225,100,43,Digital Wallet
2024-07-02,7,Product G,Food,1,18,18,8,9,Digital Wallet
2024-07-03,1,Product A,Electronics,4,200,800,320,34,Cash
2024-07-03,1,Product A,Electronics,5,200,1000,400,10,Digital Wallet
2024-07-03,7,Product G,Food,5,18,90,40,46,Digital Wallet
2024-07-03,7,Product G,Food,5,18,90,40,2,Cash
2024-07-03,8,Product H,Food,2,10,20,10,46,Digital Wallet
2024-07-04,1,Product A,Electronics,1,200,200,80,1,Credit Card
2024-07-04,3,Product C,Clothing,3,60,180,90,4,Credit Card
2024-07-04,7,Product G,Food,3,18,54,24,46,Cash
2024-07-04,8,Product H,Food,3,10,30,15,13,Credit Card
2024-07-04,1,Product A,Electronics,2,200,400,160,39,Cash
2024-07-04,2,Product B,Electronics,2,150,300,140,43,Credit Card
2024-07-04,5,Product E,Home,3,90,270,120,37,Cash
2024-07-04,2,Product B,Electronics,5,150,750,350,14,Credit Card
2024-07-04,1,Product A,Electronics,3,200,600,240,29,Cash
2024-07-04,3,Product C,Clothing,5,60,300,150,38,Cash
2024-07-04,6,Product F,Home,5,120,600,250,42,Cash
2024-07-04,8,Product H,Food,1,10,10,5,27,Credit Card
2024-07-04,1,Product A,Electronics,1,200,200,80,21,Credit Card
2024-07-04,7,Product G,Food,2,18,36,16,2,Digital Wallet
2024-07-04,1,Product A,Electronics,3,200,600,240,22,Cash
2024-07-04,5,Product E,Home,3,90,270,120,1,Cash
2024-07-04,3,Product C,Clothing,1,60,60,30,47,Credit Card
2024-07-04,3,Product C,Clothing,4,60,240,120,36,Digital Wallet
2024-07-04,6,Product F,Home,5,120,600,250,50,Credit Card
2024-07-04,7,Product G,Food,2,18,36,16,48,Digital Wallet
2024-07-05,4,Product D,Clothing,1,45,45,20,26,Cash
2024-07-05,2,Product B,Electronics,2,150,300,140,36,Digital Wallet
2024-07-05,8,Product H,Food,1,10,10,5,39,Credit Card
2024-07-05,8,Product H,Food,2,10,20,10,46,Credit Card
2024-07-05,1,Product A,Electronics,3,200,600,240,33,Credit Card
2024-07-05,6,Product F,Home,1,120,120,50,24,Credit Card
2024-07-05,5,Product E,Home,3,90,270,120,25,Digital Wallet
2024-07-05,1,Product A,Electronics,1,200,200,80,12,Digital Wallet
2024-07-05,5,Product E,Home,4,90,360,160,24,Digital Wallet
2024-07-05,1,Product A,Electronics,1,200,200,80,24,Credit Card
2024-07-05,2,Product B,Electronics,3,150,450,210,4,Digital Wallet
2024-07-05,2,Product B,Electronics,3,150,450,210,40,Credit Card
2024-07-05,7,Product G,Food,5,18,90,40,4,Cash
2024-07-06,4,Product D,Clothing,2,45,90,40,46,Credit Card
2024-07-06,4,Product D,Clothing,5,45,225,100,15,Credit Card
2024-07-06,8,Product H,Food,2,10,20,10,43,Digital Wallet
2024-07-06,7,Product G,Food,4,18,72,32,49,Digital Wallet
2024-07-06,2,Product B,Electronics,1,150,150,70,24,Credit Card
2024-07-06,8,Product H,Food,2,10,20,10,9,Cash
2024-07-06,8,Product H,Food,3,10,30,15,35,Digital Wallet
2024-07-06,4,Product D,Clothing,4,45,180,80,36,Credit Card
2024-07-06,7,Product G,Food,3,18,54,24,32,Cash
2024-07-06,2,Product B,Electronics,5,150,750,350,14,Digital Wallet
2024-07-06,4,Product D,Clothing,3,45,135,60,24,Credit Card
2024-07-06,7,Product G,Food,3,18,54,24,37,Cash
2024-07-06,1,Product A,Electronics,4,200,800,320,50,Digital Wallet
2024-07-06,7,Product G,Food,5,18,90,40,13,Credit Card
2024-07-06,4,Product D,Clothing,1,45,45,20,31,Cash
2024-07-06,1,Product A,Electronics,4,200,800,320,30,Credit Card
2024-07-06,6,Product F,Home,4,120,480,200,6,Digital Wallet
2024-07-06,1,Product A,Electronics,4,200,800,320,45,Digital Wallet
2024-07-06,7,Product G,Food,1,18,18,8,37,Credit Card
2024-07-06,1,Product A,Electronics,5,200,1000,400,1,Digital Wallet
2024-07-06,8,Product H,Food,5,10,50,25,31,Cash
2024-07-06,7,Product G,Food,5,18,90,40,5,Digital Wallet
2024-07-07,2,Product B,Electronics,1,150,150,70,19,Credit Card
2024-07-07,2,Product B,Electronics,4,150,600,280,36,Cash
2024-07-07,6,Product F,Home,2,120,240,100,25,Digital Wallet
2024-07-07,3,Product C,Clothing,5,60,300,150,14,Digital Wallet
2024-07-07,6,Product F,Home,5,120,600,250,11,Digital Wallet
2024-07-07,6,Product F,Home,1,120,120,50,29,Cash
2024-07-07,4,Product D,Clothing,3,45,135,60,22,Credit Card
2024-07-07,6,Product F,Home,2,120,240,100,48,Digital Wallet
2024-07-07,6,Product F,Home,4,120,480,200,49,Cash
2024-07-07,8,Product H,Food,3,10,30,15,6,Digital Wallet
2024-07-07,7,Product G,Food,2,18,36,16,10,Credit Card
2024-07-07,7,Product G,Food,2,18,36,16,28,Credit Card
2024-07-07,4,Product D,Clothing,3,45,135,60,26,Cash
2024-07-07,1,Product A,Electronics,3,200,600,240,4,Digital Wallet
2024-07-07,1,Product A,Electronics,1,200,200,80,40,Credit Card
2024-07-07,6,Product F,Home,4,120,480,200,25,Digital Wallet
2024-07-07,3,Product C,Clothing,5,60,300,150,33,Digital Wallet
2024-07-07,1,Product A,Electronics,4,200,800,320,31,Credit Card
2024-07-07,6,Product F,Home,2,120,240,100,23,Cash
2024-07-07,6,Product F,Home,1,120,120,50,37,Digital Wallet
2024-07-07,8,Product H,Food,5,10,50,25,42,Digital Wallet
2024-07-07,3,Product C,Clothing,4,60,240,120,39,Cash
2024-07-07,3,Product C,Clothing,4,60,240,120,1,Digital Wallet
2024-07-07,1,Product A,Electronics,2,200,400,160,4,Cash
2024-07-07,3,Product C,Clothing,2,60,120,60,12,Credit Card
2024-07-08,5,Product E,Home,3,90,270,120,38,Cash
2024-07-08,4,Product D,Clothing,5,45,225,100,46,Credit Card
2024-07-08,4,Product D,Clothing,4,45,180,80,18,Digital Wallet
2024-07-08,8,Product H,Food,5,10,50,25,37,Credit Card
2024-07-08,1,Product A,Electronics,2,200,400,160,43,Digital Wallet
2024-07-08,2,Product B,Electronics,3,150,450,210,9,Cash
2024-07-08,6,Product F,Home,1,120,120,50,25,Credit Card
2024-07-08,2,Product B,Electronics,1,150,150,70,1,Digital Wallet
2024-07-08,8,Product H,Food,3,10,30,15,2,Cash
2024-07-08,6,Product F,Home,4,120,480,200,29,Credit Card
2024-07-08,5,Product E,Home,3,90,270,120,45,Digital Wallet
2024-07-08,8,Product H,Food,1,10,10,5,40,Credit Card
2024-07-08,8,Product H,Food,2,10,20,10,44,Digital Wallet
2024-07-08,4,Product D,Clothing,5,45,225,100,38,Credit Card
2024-07-08,2,Product B,Electronics,4,150,600,280,21,Digital Wallet
2024-07-09,7,Product G,Food,5,18,90,40,5,Digital Wallet
2024-07-09,2,Product B,Electronics,4,150,600,280,7,Credit Card
2024-07-09,8,Product H,Food,4,10,40,20,41,Digital Wallet
2024-07-09,8,Product H,Food,2,10,20,10,3,Digital Wallet
2024-07-09,7,Product G,Food,2,18,36,16,16,Credit Card
2024-07-10,5,Product E,Home,2,90,180,80,20,Cash
2024-07-10,1,Product A,Electronics,2,200,400,160,49,Cash
2024-07-10,3,Product C,Clothing,2,60,120,60,7,Digital Wallet
2024-07-10,5,Product E,Home,4,90,360,160,21,Digital Wallet
2024-07-10,5,Product E,Home,3,90,270,120,8,Cash
2024-07-10,2,Product B,Electronics,3,150,450,210,1,Cash
2024-07-10,5,Product E,Home,5,90,450,200,5,Digital Wallet
2024-07-10,5,Product E,Home,4,90,360,160,48,Cash
2024-07-10,3,Product C,Clothing,2,60,120,60,5,Credit Card
2024-07-10,5,Product E,Home,2,90,180,80,16,Credit Card
2024-07-10,4,Product D,Clothing,1,45,45,20,28,Digital Wallet
2024-07-10,3,Product C,Clothing,5,60,300,150,8,Cash
2024-07-10,2,Product B,Electronics,4,150,600,280,17,Cash
2024-07-10,7,Product G,Food,3,18,54,24,30,Credit Card
2024-07-10,8,Product H,Food,3,10,30,15,24,Digital Wallet
2024-07-10,1,Product A,Electronics,4,200,800,320,30,Digital Wallet
2024-07-10,5,Product E,Home,3,90,270,120,11,Digital Wallet
2024-07-10,8,Product H,Food,2,10,20,10,10,Cash
2024-07-11,7,Product G,Food,1,18,18,8,26,Digital Wallet
2024-07-11,1,Product A,Electronics,3,200,600,240,12,Cash
2024-07-11,5,Product E,Home,3,90,270,120,28,Cash
2024-07-11,4,Product D,Clothing,2,45,90,40,19,Credit Card
2024-07-11,1,Product A,Electronics,5,200,1000,400,29,Cash
2024-07-11,1,Product A,Electronics,5,200,1000,400,26,Credit Card
2024-07-11,2,Product B,Electronics,2,150,300,140,45,Credit Card
2024-07-11,6,Product F,Home,4,120,480,200,34,Cash
2024-07-11,1,Product A,Electronics,3,200,600,240,12,Digital Wallet
2024-07-11,1,Product A,Electronics,1,200,200,80,33,Cash
2024-07-11,2,Product B,Electronics,1,150,150,70,41,Cash
2024-07-11,2,Product B,Electronics,2,150,300,140,9,Credit Card
2024-07-11,8,Product H,Food,3,10,30,15,4,Cash
2024-07-11,6,Product F,Home,1,120,120,50,48,Digital Wallet
2024-07-11,6,Product F,Home,4,120,480,200,48,Digital Wallet
2024-07-11,8,Product H,Food,5,10,50,25,20,Credit Card
2024-07-11,2,Product B,Electronics,1,150,150,70,27,Digital Wallet
2024-07-11,7,Product G,Food,3,18,54,24,15,Digital Wallet
2024-07-11,8,Product H,Food,5,10,50,25,22,Credit Card
2024-07-11,2,Product B,Electronics,5,150,750,350,44,Credit Card
2024-07-11,3,Product C,Clothing,1,60,60,30,2,Credit Card
2024-07-11,1,Product A,Electronics,4,200,800,320,11,Digital Wallet
2024-07-11,3,Product C,Clothing,1,60,60,30,2,Cash
2024-07-11,8,Product H,Food,4,10,40,20,1,Cash
2024-07-11,5,Product E,Home,4,90,360,160,29,Credit Card
2024-07-12,8,Product H,Food,1,10,10,5,33,Credit Card
2024-07-12,3,Product C,Clothing,4,60,240,120,24,Cash
2024-07-12,4,Product D,Clothing,4,45,180,80,25,Cash
